DURATION_S,V_START,V_END,V_MIN,V_MAX,V_MEAN,V_DROP,VOLTAGE_SLOPE,V_STD,V_SKEW,I_MEAN,I_MIN,I_MAX,T_START,T_END,T_MIN,T_MAX,T_MEAN,TEMP_RISE,TEMP_RISE_RATE,TEMP_STD,DC_IR,ENERGY_WH,Target_SoH,Target_RUL
9876.35,12.503,9.026,8.865,12.503,10.764,3.477,0.000352,0.925,-0.418,0.655,0.475,0.881,22.8,32.8,22.8,33.1,27.8,10.24,0.001037,0.658,0.1076,32.1,79.44,397
10869.43,12.569,9.396,9.254,12.569,10.982,3.172,0.000292,1.12,-0.301,0.656,0.482,0.851,22.4,32.8,22.4,33.2,27.6,10.73,0.000988,0.914,0.1051,31.81,78.48,396
9306.76,12.595,9.462,9.299,12.595,11.028,3.133,0.000337,0.868,-0.099,0.695,0.504,0.92,22.8,32.3,22.8,32.7,27.6,9.87,0.001061,0.929,0.1095,33.05,80.17,395
8942.76,12.572,9.218,9.044,12.572,10.895,3.354,0.000375,1.145,0.282,0.819,0.652,1.01,23.1,33.2,23.1,33.3,28.1,10.22,0.001143,0.788,0.1068,31.06,79.69,394
11417.9,12.528,9.339,9.19,12.528,10.933,3.19,0.000279,1.163,-0.13,0.677,0.562,0.859,22.4,32.4,22.4,32.7,27.4,10.29,0.000901,1.184,0.1061,32.17,79.39,393
10573.48,12.569,9.357,9.194,12.569,10.963,3.212,0.000304,0.894,0.408,0.763,0.637,1.01,22.6,32.4,22.6,32.5,27.5,9.88,0.000935,1.497,0.1063,32.11,79.53,392
8854.77,12.525,9.31,9.168,12.525,10.918,3.216,0.000363,0.904,0.004,0.682,0.545,0.861,23.1,32.6,23.1,32.9,27.9,9.8,0.001106,1.43,0.1044,31.63,80.76,391
9013.47,12.512,9.022,8.888,12.512,10.767,3.49,0.000387,1.151,0.113,0.786,0.603,1.06,22.5,31.0,22.5,31.1,26.7,8.65,0.00096,1.262,0.1058,31.62,79.69,390
11419.88,12.576,9.076,8.904,12.576,10.826,3.501,0.000307,0.814,-0.24,0.703,0.523,0.934,22.8,32.5,22.8,32.6,27.6,9.87,0.000865,1.206,0.1084,32.11,79.41,389
9412.38,12.571,9.243,9.088,12.571,10.907,3.328,0.000354,0.872,-0.332,0.724,0.537,0.993,22.7,32.5,22.7,32.9,27.6,10.27,0.001091,1.009,0.1093,31.29,77.89,388
11323.87,12.553,9.285,9.133,12.553,10.919,3.267,0.000289,1.073,0.181,0.696,0.519,0.811,22.0,30.8,22.0,30.8,26.4,8.77,0.000775,0.894,0.1111,31.11,79.2,387
8680.89,12.583,9.33,9.181,12.583,10.956,3.253,0.000375,1.18,-0.175,0.705,0.546,0.996,23.8,33.6,23.8,33.9,28.7,10.09,0.001162,1.232,0.1045,31.46,78.26,386
8684.33,12.564,9.162,9.034,12.564,10.863,3.403,0.000392,1.186,0.366,0.715,0.52,0.83,22.1,32.2,22.1,32.3,27.2,10.16,0.001169,0.589,0.1022,31.34,79.13,385
10723.45,12.565,9.06,8.908,12.565,10.813,3.505,0.000327,1.066,0.332,0.69,0.509,0.876,22.2,32.7,22.2,32.7,27.4,10.51,0.00098,1.013,0.1064,31.83,79.38,384
9625.71,12.576,9.405,9.246,12.576,10.991,3.17,0.000329,0.89,0.186,0.739,0.597,0.926,22.9,32.8,22.9,33.0,27.9,10.1,0.001049,0.655,0.1078,30.61,78.11,383
9701.05,12.591,9.239,9.103,12.591,10.915,3.352,0.000346,0.819,-0.423,0.724,0.533,0.849,22.8,32.1,22.8,32.2,27.5,9.41,0.00097,0.545,0.1078,30.95,78.4,382
10207.87,12.525,9.127,8.994,12.525,10.826,3.398,0.000333,0.957,-0.417,0.771,0.66,0.972,22.3,31.9,22.3,31.9,27.1,9.61,0.000941,1.377,0.1092,32.39,79.46,381
10280.53,12.527,9.483,9.309,12.527,11.005,3.043,0.000296,0.843,0.034,0.751,0.632,0.888,22.5,31.6,22.5,32.0,27.0,9.56,0.000929,0.506,0.1105,30.81,78.8,380
11027.61,12.597,9.301,9.147,12.597,10.949,3.296,0.000299,0.958,-0.197,0.741,0.544,0.965,22.0,32.4,22.0,32.8,27.2,10.73,0.000973,0.625,0.109,30.91,79.18,379
10994.85,12.521,9.324,9.163,12.521,10.923,3.197,0.000291,0.985,-0.026,0.743,0.581,0.93,22.6,32.1,22.6,32.2,27.3,9.67,0.000879,0.522,0.1084,32.98,79.14,378
9872.25,12.586,9.293,9.153,12.586,10.939,3.293,0.000334,1.085,0.479,0.607,0.423,0.821,22.6,32.4,22.6,32.7,27.5,10.18,0.001031,1.349,0.1094,31.22,78.99,377
9886.48,12.549,9.296,9.138,12.549,10.922,3.253,0.000329,0.969,-0.184,0.716,0.534,0.952,21.7,31.6,21.7,31.9,26.7,10.18,0.00103,0.564,0.1059,31.11,78.75,376
11224.57,12.535,9.349,9.219,12.535,10.942,3.186,0.000284,1.164,-0.161,0.74,0.621,0.897,22.3,32.5,22.3,32.6,27.4,10.29,0.000916,1.102,0.1075,31.09,79.16,375
10568.73,12.596,9.417,9.255,12.596,11.006,3.179,0.000301,0.913,0.249,0.761,0.581,1.008,22.8,31.8,22.8,32.1,27.3,9.28,0.000878,1.167,0.1065,31.92,79.1,374
9700.27,12.599,9.152,9.011,12.599,10.876,3.448,0.000355,1.131,0.394,0.716,0.614,0.825,22.8,32.4,22.8,32.5,27.6,9.66,0.000996,0.532,0.11,31.37,78.88,373
9179.63,12.526,9.17,9.022,12.526,10.848,3.356,0.000366,1.006,0.169,0.713,0.525,0.822,22.5,32.7,22.5,33.0,27.6,10.55,0.001149,1.206,0.11,31.45,79.09,372
8850.92,12.511,9.305,9.137,12.511,10.908,3.205,0.000362,1.148,0.411,0.756,0.573,1.045,22.7,32.7,22.7,33.0,27.7,10.31,0.001165,0.657,0.1084,30.69,79.03,371
8742.85,12.565,9.167,9.029,12.565,10.866,3.397,0.000389,1.124,-0.159,0.727,0.583,0.997,21.8,32.1,21.8,32.3,27.0,10.5,0.001202,1.005,0.1116,30.53,78.36,370
10405.45,12.515,9.377,9.225,12.515,10.946,3.138,0.000302,1.141,0.295,0.683,0.503,0.828,22.1,32.3,22.1,32.5,27.2,10.46,0.001005,0.862,0.1106,31.56,78.87,369
11169.66,12.508,9.157,8.978,12.508,10.833,3.351,0.0003,1.161,-0.442,0.736,0.63,0.869,22.5,31.8,22.5,32.1,27.2,9.57,0.000857,1.132,0.11,32.37,78.68,368
9575.16,12.568,9.277,9.133,12.568,10.922,3.291,0.000344,1.168,0.2,0.725,0.534,0.973,22.9,32.9,22.9,33.2,27.9,10.28,0.001074,0.946,0.1071,30.86,78.18,367
10445.65,12.589,9.391,9.238,12.589,10.99,3.198,0.000306,1.096,-0.374,0.659,0.529,0.799,22.9,33.1,22.9,33.4,28.0,10.48,0.001003,1.492,0.1125,31.56,78.47,366
10577.28,12.516,9.014,8.843,12.516,10.765,3.502,0.000331,0.844,-0.44,0.711,0.586,0.929,22.6,31.9,22.6,32.3,27.2,9.72,0.000919,0.873,0.1111,30.71,78.2,365
8760.05,12.53,9.368,9.216,12.53,10.949,3.161,0.000361,1.051,0.033,0.751,0.571,1.048,23.1,33.1,23.1,33.6,28.1,10.44,0.001192,1.096,0.1091,31.84,77.87,364
10300.14,12.571,9.26,9.116,12.571,10.916,3.312,0.000322,1.085,0.328,0.653,0.494,0.818,22.7,32.3,22.7,32.4,27.5,9.68,0.00094,0.582,0.1119,31.34,77.91,363
9590.57,12.553,9.294,9.136,12.553,10.923,3.259,0.00034,1.172,-0.01,0.738,0.612,0.917,22.0,32.0,22.0,32.3,27.0,10.29,0.001073,1.473,0.1123,31.09,79.07,362
8807.02,12.57,9.432,9.296,12.57,11.001,3.139,0.000356,1.181,0.102,0.786,0.639,0.929,22.5,31.4,22.5,31.5,26.9,9.07,0.00103,0.909,0.1099,31.82,78.17,361
9524.4,12.599,9.152,8.995,12.599,10.875,3.447,0.000362,1.156,-0.284,0.737,0.623,0.995,22.4,32.4,22.4,32.8,27.4,10.46,0.001099,1.319,0.1128,31.67,78.47,360
9559.05,12.557,9.283,9.107,12.557,10.92,3.274,0.000343,1.002,-0.039,0.812,0.665,1.069,22.4,31.8,22.4,32.2,27.1,9.83,0.001028,0.95,0.1112,30.49,77.7,359
10151.11,12.541,9.116,8.964,12.541,10.829,3.425,0.000337,1.146,0.207,0.81,0.614,1.018,23.1,32.7,23.1,33.1,27.9,9.93,0.000979,1.072,0.1126,30.37,76.95,358
10004.17,12.519,9.309,9.151,12.519,10.914,3.21,0.000321,0.848,0.436,0.72,0.563,0.831,22.7,33.4,22.7,33.8,28.0,11.12,0.001112,0.68,0.1084,30.99,78.07,357
11010.7,12.544,9.403,9.241,12.544,10.974,3.141,0.000285,0.966,0.36,0.808,0.704,0.989,22.6,32.6,22.6,32.9,27.6,10.3,0.000935,0.817,0.112,31.49,78.67,356
8798.89,12.526,9.045,8.897,12.526,10.785,3.481,0.000396,0.823,-0.11,0.748,0.631,0.929,22.2,32.0,22.2,32.1,27.1,9.9,0.001125,0.82,0.1127,31.34,77.74,355
8687.51,12.52,9.376,9.214,12.52,10.948,3.144,0.000362,0.986,-0.093,0.796,0.621,0.995,22.3,32.7,22.3,32.7,27.5,10.38,0.001195,0.984,0.1128,30.26,77.32,354
11035.99,12.568,9.123,8.963,12.568,10.845,3.444,0.000312,0.881,0.468,0.704,0.574,0.961,22.3,32.6,22.3,33.0,27.5,10.64,0.000964,0.873,0.1129,31.24,77.35,353
11049.52,12.545,9.001,8.846,12.545,10.773,3.545,0.000321,0.993,0.098,0.718,0.589,0.984,22.5,32.7,22.5,33.2,27.6,10.68,0.000967,1.339,0.1119,30.88,78.47,352
9757.23,12.505,9.37,9.208,12.505,10.937,3.135,0.000321,0.912,-0.068,0.681,0.541,0.841,22.7,33.1,22.7,33.4,27.9,10.7,0.001097,1.11,0.1136,30.44,77.21,351
9148.76,12.575,9.226,9.082,12.575,10.901,3.349,0.000366,1.077,0.146,0.688,0.554,0.985,21.8,32.3,21.8,32.3,27.1,10.43,0.00114,0.502,0.112,30.98,77.92,350
10711.49,12.57,9.381,9.222,12.57,10.976,3.189,0.000298,1.069,0.172,0.684,0.519,0.942,22.6,32.9,22.6,33.4,27.8,10.74,0.001003,0.853,0.1133,30.31,76.39,349
10547.92,12.57,9.004,8.851,12.57,10.787,3.565,0.000338,1.169,-0.142,0.754,0.61,1.042,22.5,32.9,22.5,33.0,27.7,10.52,0.000997,0.59,0.1093,30.91,77.76,348
9688.42,12.536,9.14,8.964,12.536,10.838,3.396,0.000351,1.148,0.069,0.694,0.573,0.936,22.8,34.0,22.8,34.2,28.4,11.37,0.001173,0.994,0.1118,30.74,77.03,347
9831.78,12.507,9.064,8.929,12.507,10.785,3.442,0.00035,0.877,0.178,0.7,0.543,0.852,22.6,33.5,22.6,33.9,28.0,11.3,0.00115,1.492,0.1122,29.95,76.6,346
9578.47,12.594,9.32,9.142,12.594,10.957,3.273,0.000342,1.072,-0.033,0.794,0.6,0.904,21.0,32.0,21.0,32.1,26.5,11.13,0.001162,0.861,0.1109,30.8,77.03,345
9512.27,12.545,9.003,8.863,12.545,10.774,3.542,0.000372,0.97,-0.426,0.77,0.613,0.886,23.3,33.8,23.3,34.3,28.5,10.96,0.001152,0.75,0.1093,30.97,77.26,344
9692.92,12.581,9.296,9.131,12.581,10.939,3.285,0.000339,0.822,-0.166,0.714,0.589,0.881,22.8,33.4,22.8,33.5,28.1,10.76,0.00111,1.294,0.115,30.79,77.37,343
10168.33,12.558,9.043,8.908,12.558,10.8,3.515,0.000346,1.168,-0.058,0.672,0.541,0.779,22.6,32.8,22.6,32.9,27.7,10.28,0.001011,0.801,0.1125,30.54,77.91,342
9124.08,12.538,9.048,8.878,12.538,10.793,3.49,0.000383,1.118,0.38,0.673,0.513,0.819,22.5,32.8,22.5,33.0,27.6,10.52,0.001152,1.119,0.1133,30.49,76.92,341
9150.43,12.519,9.051,8.885,12.519,10.785,3.468,0.000379,0.903,-0.079,0.676,0.497,0.79,22.7,33.7,22.7,34.1,28.2,11.33,0.001238,1.225,0.118,30.66,76.37,340
9132.15,12.544,9.48,9.308,12.544,11.012,3.064,0.000335,0.937,-0.131,0.713,0.525,0.875,22.5,32.7,22.5,32.8,27.6,10.29,0.001127,0.508,0.1147,30.69,76.6,339
10528.29,12.586,9.211,9.069,12.586,10.898,3.375,0.000321,1.078,0.482,0.751,0.56,0.891,22.6,32.6,22.6,32.9,27.6,10.32,0.00098,1.1,0.1127,31.06,76.26,338
9418.69,12.516,9.227,9.052,12.516,10.872,3.289,0.000349,1.05,-0.261,0.714,0.592,0.823,22.9,33.3,22.9,33.4,28.1,10.57,0.001122,1.235,0.1167,31.29,76.53,337
8852.97,12.599,9.181,9.044,12.599,10.89,3.418,0.000386,1.106,-0.456,0.696,0.585,0.802,22.4,33.2,22.4,33.5,27.8,11.07,0.001251,0.53,0.1141,30.87,77.23,336
9239.89,12.555,9.089,8.954,12.555,10.822,3.466,0.000375,1.115,-0.389,0.677,0.486,0.946,23.2,33.8,23.2,34.0,28.5,10.76,0.001165,1.436,0.1159,31.34,76.85,335
10864.5,12.598,9.499,9.32,12.598,11.048,3.099,0.000285,0.877,-0.122,0.662,0.555,0.937,23.2,34.6,23.2,35.0,28.9,11.78,0.001084,0.874,0.1163,30.9,76.57,334
9833.15,12.519,9.268,9.097,12.519,10.893,3.251,0.000331,1.187,0.386,0.745,0.64,0.911,22.8,32.3,22.8,32.7,27.6,9.96,0.001013,0.709,0.1118,30.22,75.54,333
9737.47,12.575,9.323,9.162,12.575,10.949,3.253,0.000334,1.086,-0.005,0.714,0.568,0.914,22.3,33.2,22.3,33.6,27.8,11.3,0.001161,0.768,0.1163,30.74,77.09,332
8766.23,12.52,9.432,9.276,12.52,10.976,3.089,0.000352,1.02,-0.366,0.723,0.534,0.884,21.4,31.5,21.4,31.7,26.5,10.21,0.001165,0.584,0.118,30.14,75.63,331
9915.56,12.543,9.234,9.079,12.543,10.888,3.309,0.000334,1.058,-0.141,0.702,0.57,0.963,22.3,33.0,22.3,33.1,27.6,10.88,0.001097,0.582,0.1161,29.94,76.06,330
10853.39,12.51,9.036,8.901,12.51,10.773,3.474,0.00032,1.073,-0.226,0.661,0.541,0.801,22.3,33.2,22.3,33.6,27.8,11.35,0.001045,1.206,0.1136,30.17,76.78,329
11013.35,12.501,9.15,8.974,12.501,10.825,3.351,0.000304,0.989,0.013,0.648,0.508,0.905,22.0,32.9,22.0,33.2,27.4,11.28,0.001024,1.261,0.1157,31.29,78.19,328
9587.08,12.552,9.393,9.219,12.552,10.972,3.159,0.000329,1.108,0.198,0.812,0.666,1.057,22.6,32.8,22.6,32.9,27.7,10.27,0.001071,0.71,0.1176,30.78,76.65,327
8524.47,12.594,9.005,8.829,12.594,10.8,3.589,0.000421,1.111,0.038,0.776,0.643,1.043,21.8,32.8,21.8,33.0,27.3,11.18,0.001312,0.826,0.1169,29.81,75.69,326
10973.48,12.533,9.315,9.15,12.533,10.924,3.218,0.000293,1.014,-0.312,0.716,0.53,0.938,22.8,33.4,22.8,33.6,28.1,10.78,0.000982,0.609,0.1168,31.1,77.12,325
8460.26,12.555,9.016,8.847,12.555,10.786,3.539,0.000418,0.893,0.16,0.716,0.598,0.914,23.7,34.8,23.7,35.0,29.3,11.32,0.001339,0.57,0.1155,30.46,75.7,324
9419.98,12.516,9.055,8.893,12.516,10.786,3.46,0.000367,0.882,-0.068,0.817,0.711,1.013,23.5,33.8,23.5,33.9,28.7,10.44,0.001108,1.21,0.1174,31.15,76.72,323
9510.68,12.568,9.138,9.002,12.568,10.853,3.431,0.000361,1.164,0.379,0.705,0.599,0.834,21.8,33.0,21.8,33.2,27.4,11.47,0.001206,0.96,0.1171,30.79,75.43,322
9372.37,12.57,9.356,9.207,12.57,10.963,3.214,0.000343,1.093,-0.042,0.83,0.649,1.053,22.7,33.7,22.7,34.1,28.2,11.47,0.001224,1.411,0.1153,29.89,75.32,321
8894.51,12.587,9.137,8.968,12.587,10.862,3.45,0.000388,0.997,0.492,0.805,0.613,0.963,22.2,32.2,22.2,32.3,27.2,10.05,0.00113,1.053,0.1194,29.56,76.26,320
9117.87,12.545,9.126,8.966,12.545,10.836,3.419,0.000375,1.098,0.356,0.782,0.675,0.975,22.2,32.1,22.2,32.3,27.2,10.12,0.00111,0.897,0.1171,31.13,76.15,319
10276.11,12.548,9.034,8.871,12.548,10.791,3.514,0.000342,0.868,-0.482,0.708,0.513,0.856,23.1,34.5,23.1,35.0,28.8,11.87,0.001155,0.601,0.1174,30.84,76.15,318
10253.91,12.568,9.077,8.921,12.568,10.822,3.491,0.00034,1.135,0.312,0.743,0.639,0.886,22.3,32.8,22.3,33.1,27.6,10.78,0.001052,1.141,0.1198,30.12,75.68,317
8304.89,12.5,9.386,9.215,12.5,10.943,3.114,0.000375,1.196,-0.163,0.757,0.62,1.043,22.5,33.5,22.5,33.7,28.0,11.19,0.001347,0.692,0.1134,29.9,75.58,316
10421.91,12.517,9.084,8.928,12.517,10.8,3.433,0.000329,1.017,0.439,0.67,0.537,0.791,22.2,32.9,22.2,33.0,27.5,10.76,0.001032,0.621,0.1165,30.89,75.58,315
9050.07,12.539,9.229,9.089,12.539,10.884,3.31,0.000366,0.921,0.099,0.775,0.61,1.038,22.4,33.3,22.4,33.4,27.8,11.04,0.001219,1.483,0.1197,30.56,75.81,314
8693.92,12.596,9.3,9.114,12.596,10.948,3.296,0.000379,1.054,0.384,0.724,0.556,0.963,23.3,33.9,23.3,34.1,28.6,10.84,0.001247,0.818,0.1195,31.43,76.15,313
9801.13,12.538,9.32,9.174,12.538,10.929,3.218,0.000328,0.924,0.238,0.789,0.59,1.006,22.6,34.1,22.6,34.5,28.3,11.96,0.00122,1.257,0.1164,30.03,75.94,312
8557.36,12.52,9.019,8.837,12.52,10.77,3.501,0.000409,1.057,0.26,0.76,0.565,0.979,22.5,32.9,22.5,33.0,27.7,10.53,0.00123,1.021,0.1179,29.87,75.42,311
10555.05,12.533,9.121,8.958,12.533,10.827,3.412,0.000323,1.043,-0.119,0.741,0.574,1.022,22.5,34.1,22.5,34.5,28.3,11.97,0.001134,0.822,0.1181,30.46,76.22,310
8665.46,12.563,9.071,8.924,12.563,10.817,3.493,0.000403,0.831,0.225,0.716,0.557,0.834,23.1,32.9,23.1,33.0,28.0,9.97,0.001151,0.811,0.1187,30.29,75.4,309
8909.91,12.545,9.318,9.169,12.545,10.931,3.227,0.000362,0.977,0.005,0.764,0.656,1.02,23.0,33.8,23.0,33.9,28.4,10.88,0.001221,1.235,0.1173,30.3,75.33,308
9179.74,12.585,9.379,9.199,12.585,10.982,3.206,0.000349,0.981,-0.125,0.72,0.605,0.939,22.4,33.0,22.4,33.2,27.7,10.75,0.001171,1.106,0.1153,30.19,75.41,307
8674.44,12.501,9.25,9.077,12.501,10.876,3.251,0.000375,0.996,0.141,0.736,0.543,0.934,23.7,34.2,23.7,34.3,28.9,10.61,0.001223,1.088,0.1196,29.93,75.54,306
9644.06,12.519,9.218,9.068,12.519,10.869,3.301,0.000342,1.079,0.151,0.707,0.534,0.989,21.9,32.8,21.9,33.2,27.4,11.23,0.001165,1.427,0.1196,30.49,75.13,305
9825.34,12.568,9.349,9.18,12.568,10.958,3.219,0.000328,1.181,0.342,0.75,0.604,0.902,22.3,32.9,22.3,33.2,27.6,10.89,0.001109,0.512,0.1179,30.96,75.17,304
9714.19,12.59,9.259,9.115,12.59,10.925,3.331,0.000343,1.063,-0.117,0.705,0.522,0.889,22.5,33.9,22.5,34.4,28.2,11.86,0.001221,0.808,0.1167,30.53,75.24,303
9717.05,12.578,9.172,9.026,12.578,10.875,3.405,0.00035,1.127,-0.498,0.709,0.516,0.958,22.2,33.4,22.2,33.9,27.8,11.72,0.001206,0.57,0.1219,29.66,74.23,302
8543.37,12.537,9.352,9.206,12.537,10.945,3.185,0.000373,0.824,-0.317,0.663,0.468,0.799,21.6,32.9,21.6,33.0,27.3,11.36,0.001329,1.259,0.1175,29.48,74.85,301
9777.68,12.587,9.083,8.928,12.587,10.835,3.504,0.000358,1.069,-0.399,0.768,0.64,0.944,22.1,33.7,22.1,33.9,27.9,11.79,0.001206,0.561,0.1243,29.38,74.94,300
8355.97,12.552,9.004,8.836,12.552,10.778,3.549,0.000425,0.972,-0.129,0.657,0.48,0.954,23.0,33.8,23.0,34.0,28.4,10.95,0.00131,1.39,0.1199,28.69,74.95,299
9221.66,12.506,9.178,9.024,12.506,10.842,3.328,0.000361,0.856,0.102,0.703,0.558,0.823,22.2,32.5,22.2,33.0,27.4,10.71,0.001162,1.369,0.1203,31.02,75.82,298
9731.42,12.566,9.238,9.077,12.566,10.902,3.328,0.000342,0.944,-0.454,0.686,0.487,0.824,23.4,34.2,23.4,34.2,28.8,10.81,0.001111,1.308,0.1235,30.07,74.71,297
9695.78,12.508,9.214,9.028,12.508,10.861,3.294,0.00034,0.918,-0.305,0.699,0.5,0.985,23.2,33.4,23.2,33.8,28.3,10.58,0.001091,0.643,0.1225,29.42,74.55,296
8344.32,12.58,9.151,8.979,12.58,10.865,3.429,0.000411,1.065,-0.259,0.684,0.496,0.893,22.8,34.3,22.8,34.4,28.5,11.61,0.001391,0.712,0.1204,30.01,74.1,295
9994.44,12.516,9.464,9.283,12.516,10.99,3.052,0.000305,0.849,-0.364,0.758,0.636,1.012,22.5,34.1,22.5,34.6,28.3,12.11,0.001211,1.035,0.118,30.34,74.72,294
10561.52,12.577,9.3,9.13,12.577,10.938,3.276,0.00031,1.025,0.356,0.635,0.464,0.811,22.5,33.1,22.5,33.4,27.8,10.94,0.001036,1.308,0.1202,29.48,74.62,293
10051.23,12.594,9.372,9.227,12.594,10.983,3.221,0.00032,0.825,0.036,0.741,0.556,0.915,23.1,34.1,23.1,34.1,28.6,10.93,0.001088,1.347,0.1222,30.04,74.64,292
10248.72,12.552,9.301,9.151,12.552,10.926,3.251,0.000317,1.135,-0.0,0.787,0.633,0.966,22.2,33.4,22.2,33.9,27.8,11.67,0.001139,0.956,0.1211,29.5,74.99,291
9901.28,12.56,9.154,8.967,12.56,10.857,3.405,0.000344,0.998,0.204,0.653,0.453,0.777,22.3,32.9,22.3,33.4,27.6,11.02,0.001112,0.877,0.1208,29.25,74.27,290
10064.33,12.581,9.35,9.209,12.581,10.966,3.231,0.000321,1.064,0.349,0.7,0.582,0.973,22.0,33.2,22.0,33.7,27.6,11.7,0.001162,1.491,0.1214,30.12,74.9,289
10006.06,12.539,9.264,9.111,12.539,10.902,3.275,0.000327,1.101,0.08,0.593,0.474,0.832,22.8,33.6,22.8,33.7,28.2,10.85,0.001085,1.305,0.1213,28.92,73.97,288
8450.11,12.57,9.146,9.001,12.57,10.858,3.424,0.000405,1.03,0.178,0.738,0.563,0.882,22.5,33.6,22.5,34.0,28.1,11.49,0.00136,1.488,0.1194,29.64,74.81,287
10605.13,12.51,9.487,9.336,12.51,10.998,3.023,0.000285,1.051,-0.096,0.772,0.574,0.883,22.1,32.8,22.1,33.3,27.4,11.15,0.001052,0.534,0.126,29.15,75.04,286
9768.3,12.538,9.346,9.165,12.538,10.942,3.192,0.000327,1.061,-0.133,0.615,0.437,0.847,23.0,33.7,23.0,33.8,28.3,10.82,0.001108,0.62,0.1246,29.24,74.28,285
8129.87,12.557,9.286,9.132,12.557,10.922,3.271,0.000402,0.973,0.071,0.678,0.498,0.927,22.7,34.5,22.7,34.8,28.6,12.08,0.001486,0.599,0.1236,29.59,74.7,284
10316.5,12.502,9.278,9.111,12.502,10.89,3.224,0.000313,1.116,-0.376,0.699,0.55,0.962,21.8,33.0,21.8,33.4,27.4,11.53,0.001118,1.253,0.1243,30.15,75.16,283
8602.17,12.555,9.4,9.255,12.555,10.978,3.155,0.000367,0.814,0.48,0.791,0.671,0.917,22.8,34.7,22.8,35.1,28.7,12.24,0.001423,1.006,0.1218,30.34,75.14,282
7953.31,12.53,9.473,9.306,12.53,11.002,3.057,0.000384,1.009,0.486,0.786,0.62,1.043,21.9,33.4,21.9,33.7,27.6,11.86,0.001491,0.852,0.1247,28.39,73.64,281
8584.79,12.519,9.15,8.969,12.519,10.834,3.369,0.000392,1.049,-0.426,0.784,0.624,1.075,22.6,34.4,22.6,34.4,28.5,11.83,0.001377,0.755,0.1227,30.22,73.67,280
8569.94,12.543,9.347,9.178,12.543,10.945,3.195,0.000373,0.949,0.157,0.742,0.569,0.856,23.3,34.6,23.3,34.7,28.9,11.39,0.001329,1.321,0.1261,29.09,73.15,279
9083.86,12.503,9.302,9.159,12.503,10.902,3.201,0.000352,0.945,-0.166,0.858,0.747,0.983,22.3,33.6,22.3,33.9,28.0,11.59,0.001276,0.773,0.122,30.29,73.49,278
10586.1,12.538,9.053,8.867,12.538,10.795,3.485,0.000329,1.012,0.2,0.733,0.56,0.868,22.2,34.4,22.2,34.6,28.3,12.46,0.001177,1.365,0.1224,30.12,74.09,277
10392.99,12.539,9.173,8.996,12.539,10.856,3.366,0.000324,0.851,-0.491,0.711,0.558,1.005,21.7,32.5,21.7,32.7,27.1,11.05,0.001064,1.014,0.1227,29.5,73.15,276
8121.34,12.573,9.487,9.311,12.573,11.03,3.085,0.00038,1.119,0.002,0.786,0.625,0.936,22.4,33.5,22.4,34.0,27.9,11.56,0.001424,0.776,0.1246,28.97,73.9,275
8641.85,12.586,9.474,9.311,12.586,11.03,3.112,0.00036,0.866,-0.443,0.668,0.559,0.83,23.2,35.0,23.2,35.5,29.1,12.25,0.001418,1.243,0.126,29.73,72.63,274
9010.65,12.551,9.365,9.201,12.551,10.958,3.185,0.000354,1.047,0.411,0.639,0.439,0.842,23.1,34.0,23.1,34.2,28.5,11.11,0.001233,1.246,0.1233,30.14,73.1,273
9883.41,12.595,9.412,9.229,12.595,11.003,3.183,0.000322,1.153,0.024,0.693,0.532,0.898,21.5,32.1,21.5,32.4,26.8,10.95,0.001108,0.725,0.1212,29.37,73.43,272
9167.63,12.538,9.187,9.039,12.538,10.862,3.351,0.000366,0.92,-0.206,0.719,0.594,1.002,21.7,32.9,21.7,33.0,27.3,11.29,0.001231,0.713,0.1261,28.53,74.4,271
10400.11,12.564,9.413,9.272,12.564,10.989,3.151,0.000303,0.931,-0.146,0.772,0.61,0.964,22.0,33.5,22.0,33.8,27.8,11.79,0.001134,0.505,0.1219,29.47,73.45,270
9264.79,12.508,9.257,9.109,12.508,10.883,3.251,0.000351,0.958,-0.201,0.748,0.6,0.873,22.9,35.0,22.9,35.1,28.9,12.18,0.001315,0.928,0.1238,29.34,73.7,269
10197.31,12.516,9.177,9.012,12.516,10.847,3.339,0.000327,0.958,0.244,0.764,0.577,0.936,22.6,34.4,22.6,34.4,28.5,11.81,0.001158,1.401,0.1281,29.93,73.78,268
8644.59,12.542,9.275,9.093,12.542,10.909,3.267,0.000378,1.169,0.343,0.74,0.607,0.982,22.6,33.1,22.6,33.3,27.8,10.72,0.00124,0.889,0.1261,28.68,73.53,267
9259.03,12.577,9.118,8.943,12.577,10.847,3.458,0.000374,0.994,0.261,0.734,0.536,0.902,22.5,33.4,22.5,33.6,27.9,11.12,0.001201,0.748,0.1257,29.68,73.48,266
10237.67,12.599,9.124,8.94,12.599,10.862,3.476,0.00034,0.872,0.493,0.815,0.645,0.955,22.8,33.6,22.8,33.8,28.2,11.05,0.00108,1.091,0.1272,29.44,73.59,265
10481.08,12.593,9.213,9.042,12.593,10.903,3.38,0.000322,0.893,-0.164,0.74,0.635,0.859,22.1,33.9,22.1,34.2,28.0,12.09,0.001154,0.979,0.1243,29.28,72.96,264
8554.32,12.535,9.209,9.052,12.535,10.872,3.326,0.000389,0.989,0.408,0.767,0.663,0.877,23.3,35.1,23.3,35.2,29.2,11.93,0.001394,0.601,0.1254,28.84,72.43,263
