battery_id,cycle_number,start_time_iso,ambient_temperature,duration_s,v_start,v_end,v_min,v_max,v_mean,v_drop,v_std,voltage_slope,v_skew,dc_internal_resistance,i_mean,i_min,i_max,t_start,t_end,t_min,t_max,t_mean,temp_rise,temp_rise_rate,temp_std,energy_wh,re_electrolyte_ohms,rct_charge_transfer_ohms,capacity_ah,nominal_capacity_ah,soh_pct,soh_first_cycle_pct,eol_cycle_80,rul_80,eol_cycle_70,rul_70
B0006,74,2008-05-04T19:37:07,24.0,3131.62,4.1834,3.4882,2.4506,4.1835,3.4399,1.7327,0.2432,0.000222,-0.4399,0.11443,-1.7517,-2.0151,0.002,23.97,34.37,23.96,39.54,32.59,15.57,0.004971,4.001,5.252,0.068709,0.093877,1.50939,2.0,75.47,74.159,63,0,109,35.0
B0006,75,2008-05-05T00:35:53,24.0,3121.91,4.1829,3.4877,2.4112,4.1832,3.436,1.7717,0.2456,0.0002227,-0.4804,0.11493,-1.751,-2.015,0.001,23.9,34.37,23.9,39.59,32.57,15.69,0.005026,4.027,5.2276,0.069526,0.094186,1.504,2.0,75.2,73.894,63,0,109,34.0
B0006,76,2008-05-05T05:28:13,24.0,3122.12,4.1819,3.5019,2.4609,4.182,3.4363,1.721,0.2416,0.0002178,-0.4259,0.11531,-1.7389,-2.0159,0.0016,23.85,34.07,23.85,39.5,32.54,15.65,0.005013,4.021,5.1886,0.068252,0.09344,1.49352,2.0,74.676,73.379,63,0,109,33.0
B0006,77,2008-05-05T11:41:31,24.0,3121.67,4.1822,3.5065,2.3784,4.1824,3.4305,1.8037,0.2473,0.0002164,-0.5198,0.1161,-1.7386,-2.017,0.0012,23.87,34.01,23.87,39.97,32.66,16.09,0.005156,4.103,5.1768,0.069603,0.095613,1.48763,2.0,74.382,73.09,63,0,109,32.0
B0006,78,2008-05-05T20:40:08,24.0,3120.86,4.19,3.4613,2.3845,4.19,3.4417,1.8055,0.2507,0.0002335,-0.4944,0.11307,-1.7871,-2.0152,0.0005,24.45,35.63,24.45,40.43,33.18,15.97,0.005118,4.099,5.3477,0.069603,0.095613,1.53029,2.0,76.514,75.186,63,0,109,31.0
B0006,79,2008-05-06T01:38:46,24.0,3103.83,4.1812,3.496,2.4486,4.1812,3.4355,1.7326,0.2438,0.0002208,-0.4317,0.11453,-1.7613,-2.0133,0.0014,23.81,34.63,23.81,40.02,32.71,16.21,0.005223,4.174,5.2236,0.069444,0.095087,1.50408,2.0,75.204,73.898,63,0,109,30.0
B0006,80,2008-05-06T06:37:06,24.0,3095.09,4.1817,3.4959,2.3629,4.1822,3.4272,1.8188,0.2487,0.0002216,-0.5253,0.11643,-1.7546,-2.0143,0.0017,23.39,34.48,23.38,40.02,32.54,16.63,0.005372,4.294,5.1762,0.069241,0.095411,1.48876,2.0,74.438,73.146,63,0,109,29.0
B0006,81,2008-05-06T11:25:21,24.0,3095.78,4.1801,3.5168,2.4797,4.1802,3.4308,1.7004,0.2398,0.0002143,-0.3961,0.11698,-1.7364,-2.0152,0.0068,23.49,34.2,23.48,40.08,32.67,16.58,0.005357,4.28,5.1226,0.07018,0.095801,1.47828,2.0,73.914,72.631,63,0,109,28.0
B0006,82,2008-05-06T16:23:36,24.0,3094.33,4.1824,3.5141,2.461,4.1828,3.4309,1.7214,0.2413,0.000216,-0.408,0.11696,-1.7372,-2.0164,0.0002,23.95,34.73,23.95,40.57,33.16,16.62,0.00537,4.288,5.1249,0.070321,0.095302,1.47846,2.0,73.923,72.64,63,0,109,27.0
B0006,83,2008-05-06T21:21:49,24.0,3086.53,4.183,3.5179,2.4795,4.183,3.432,1.7035,0.2404,0.0002155,-0.3837,0.11669,-1.7358,-2.0142,0.001,24.31,34.85,24.31,40.75,33.41,16.45,0.005328,4.243,5.1077,0.069308,0.094548,1.47321,2.0,73.661,72.382,63,0,109,26.0
B0006,84,2008-05-07T02:17:25,24.0,3085.62,4.1826,3.5191,2.4215,4.1826,3.4269,1.7611,0.2435,0.000215,-0.452,0.11735,-1.7297,-2.0145,0.002,24.17,34.71,24.17,40.71,33.35,16.55,0.005362,4.275,5.0802,0.07066,0.09558,1.46752,2.0,73.376,72.102,63,0,109,25.0
B0006,85,2008-05-07T07:04:02,24.0,3067.2,4.1803,3.5215,2.3928,4.1804,3.422,1.7875,0.2451,0.0002148,-0.4853,0.1183,-1.7279,-2.0151,0.0025,23.98,34.41,23.98,40.59,33.14,16.61,0.005414,4.273,5.0352,0.070488,0.096375,1.45163,2.0,72.581,71.321,63,0,109,24.0
B0006,86,2008-05-07T12:01:49,24.0,3058.16,4.1823,3.5312,2.4105,4.1825,3.4203,1.7718,0.2445,0.0002129,-0.4537,0.11949,-1.7269,-2.0151,0.0011,23.64,34.23,23.64,40.37,32.92,16.73,0.00547,4.331,5.0128,0.071253,0.096933,1.45192,2.0,72.596,71.336,63,0,109,23.0
B0006,87,2008-05-07T16:59:29,24.0,3058.81,4.1825,3.5407,2.4915,4.1826,3.4248,1.691,0.2387,0.0002098,-0.3646,0.11942,-1.7212,-2.0158,0.0004,23.83,34.45,23.83,40.67,33.2,16.84,0.005505,4.359,5.0008,0.072909,0.096859,1.44715,2.0,72.357,71.101,63,0,109,22.0
B0006,88,2008-05-07T21:56:09,24.0,3058.58,4.1826,3.5357,2.4449,4.1826,3.4235,1.7377,0.2416,0.0002115,-0.4155,0.11888,-1.7211,-2.0166,0.0012,24.21,34.8,24.21,40.99,33.53,16.78,0.005486,4.345,4.9997,0.07251,0.096602,1.44685,2.0,72.343,71.087,63,0,109,21.0
B0006,89,2008-05-08T02:53:49,24.0,3049.33,4.1829,3.5426,2.4841,4.183,3.4247,1.6989,0.2394,0.00021,-0.3688,0.11919,-1.7201,-2.0181,0.0004,24.27,34.82,24.27,41.0,33.58,16.72,0.005485,4.337,4.9813,0.070888,0.097407,1.44167,2.0,72.084,70.832,63,0,109,20.0
B0006,90,2008-05-09T12:25:07,24.0,3177.22,4.2224,3.5029,2.479,4.2225,3.4507,1.7433,0.2499,0.0002264,-0.3227,0.11645,-1.821,-2.0143,0.0003,24.06,36.55,24.06,40.77,33.22,16.71,0.005261,4.293,5.553,0.071415,0.096149,1.59359,2.0,79.679,78.296,63,0,109,19.0
B0006,91,2008-05-09T20:28:09,24.0,3082.94,4.1908,3.4591,2.4821,4.1909,3.448,1.7087,0.2429,0.0002373,-0.3838,0.11305,-1.8214,-2.0163,0.0002,24.68,36.57,24.68,40.52,33.37,15.85,0.00514,4.077,5.391,0.070752,0.090482,1.54639,2.0,77.32,75.977,63,0,109,18.0
B0006,92,2008-05-10T01:21:56,24.0,3074.27,4.1828,3.4886,2.4524,4.183,3.4399,1.7304,0.2424,0.0002258,-0.4273,0.11374,-1.7899,-2.0146,0.002,24.71,35.96,24.71,40.58,33.43,15.86,0.00516,4.094,5.2669,0.070304,0.093053,1.51471,2.0,75.735,74.42,63,0,109,17.0
B0006,93,2008-05-10T06:18:12,24.0,3066.0,4.1839,3.5007,2.4198,4.1839,3.4341,1.764,0.2445,0.0002228,-0.4571,0.1148,-1.7769,-2.0144,0.0005,24.47,35.57,24.45,40.52,33.29,16.05,0.005235,4.149,5.2022,0.071567,0.09367,1.49898,2.0,74.949,73.648,63,0,109,16.0
B0006,94,2008-05-10T11:16:04,24.0,3056.44,4.1838,3.5191,2.4707,4.184,3.4326,1.7132,0.2411,0.0002175,-0.3886,0.11599,-1.764,-2.0153,0.0007,24.22,35.13,24.22,40.34,33.14,16.12,0.005274,4.16,5.1416,0.072351,0.094403,1.48311,2.0,74.156,72.868,63,0,109,15.0
B0006,95,2008-05-10T16:11:56,24.0,3048.22,4.1833,3.5213,2.4138,4.1836,3.4271,1.7695,0.2443,0.0002172,-0.4532,0.11683,-1.7572,-2.0158,0.0021,24.11,35.05,24.11,40.39,33.11,16.28,0.005341,4.219,5.0983,0.070338,0.095071,1.47297,2.0,73.648,72.37,63,0,109,14.0
B0006,96,2008-05-10T21:07:54,24.0,3039.22,4.1832,3.5316,2.4562,4.1834,3.4273,1.7269,0.2415,0.0002144,-0.4019,0.11727,-1.7503,-2.0154,0.0017,24.15,34.99,24.15,40.46,33.19,16.31,0.005367,4.226,5.0612,0.071483,0.095468,1.46276,2.0,73.138,71.868,63,0,109,13.0
B0006,97,2008-05-11T02:05:21,24.0,3039.05,4.1835,3.5329,2.4018,4.1836,3.4235,1.7817,0.2446,0.0002141,-0.4671,0.11783,-1.744,-2.0177,0.0015,24.19,34.94,24.19,40.58,33.26,16.39,0.005393,4.237,5.0358,0.071779,0.096789,1.45184,2.0,72.592,71.331,63,0,109,12.0
B0006,98,2008-05-11T06:55:27,24.0,3030.38,4.1817,3.539,2.4088,4.1817,3.4221,1.7729,0.2437,0.0002121,-0.4623,0.11815,-1.7369,-2.0199,0.0017,24.24,34.85,24.24,40.62,33.3,16.38,0.005405,4.24,4.9972,0.072177,0.097315,1.44687,2.0,72.343,71.087,63,0,109,11.0
B0006,99,2008-05-11T11:52:47,24.0,3021.0,4.1832,3.5455,2.4308,4.1832,3.4219,1.7524,0.2425,0.0002111,-0.4301,0.1192,-1.736,-2.0198,0.002,24.19,34.86,24.19,40.63,33.32,16.44,0.005442,4.26,4.9759,0.072758,0.097424,1.44138,2.0,72.069,70.818,63,0,109,10.0
B0006,100,2008-05-11T16:49:58,24.0,3021.75,4.1828,3.5485,2.3989,4.183,3.4196,1.784,0.2443,0.0002099,-0.4716,0.11936,-1.7297,-2.0153,0.0022,24.23,34.84,24.23,40.74,33.39,16.52,0.005466,4.281,4.955,0.071612,0.096183,1.43121,2.0,71.561,70.318,63,0,109,9.0
B0006,101,2008-05-11T21:47:12,24.0,3012.26,4.1826,3.5499,2.3814,4.1831,3.4175,1.8012,0.2453,0.00021,-0.4931,0.12003,-1.7288,-2.0139,0.0006,24.22,34.88,24.22,40.82,33.42,16.6,0.005509,4.299,4.9338,0.072363,0.098006,1.42602,2.0,71.301,70.063,63,0,109,8.0
B0006,102,2008-05-12T02:36:58,24.0,3002.64,4.1815,3.5622,2.4599,4.1815,3.4198,1.7217,0.2404,0.0002063,-0.4002,0.12004,-1.7217,-2.0151,0.0019,24.22,34.67,24.21,40.73,33.4,16.51,0.005499,4.279,4.8966,0.072172,0.097544,1.42049,2.0,71.024,69.791,63,0,109,7.0
B0006,103,2008-05-12T12:56:34,24.0,3012.0,4.172,3.5588,2.4007,4.172,3.4171,1.7713,0.2407,0.0002036,-0.5123,0.11999,-1.7228,-2.0152,0.0023,24.27,35.26,24.27,41.45,33.74,17.19,0.005706,4.464,4.9122,0.073275,0.098168,1.4207,2.0,71.035,69.802,63,0,109,6.0
B0006,104,2008-05-12T18:59:59,24.0,3020.11,4.1884,3.5414,2.4728,4.1884,3.4305,1.7156,0.2395,0.0002142,-0.3786,0.1177,-1.7487,-2.0181,0.0082,25.01,35.87,25.01,41.4,34.09,16.39,0.005426,4.249,5.0273,0.072553,0.094,1.45226,2.0,72.613,71.352,63,0,109,5.0
B0006,105,2008-05-12T23:53:17,24.0,3002.17,4.1813,3.5573,2.4673,4.1815,3.4251,1.714,0.2392,0.0002079,-0.3987,0.11861,-1.7345,-2.0152,0.0002,24.82,35.56,24.82,41.37,34.0,16.55,0.005512,4.299,4.9445,0.073742,0.09682,1.43156,2.0,71.578,70.335,63,0,109,4.0
B0006,106,2008-05-13T04:35:25,24.0,2992.7,4.1795,3.556,2.3692,4.1795,3.4171,1.8103,0.2448,0.0002084,-0.5293,0.11969,-1.7272,-2.0139,0.0014,24.66,35.38,24.66,41.38,33.91,16.72,0.005586,4.346,4.8944,0.073512,0.097848,1.41502,2.0,70.751,69.522,63,0,109,3.0
B0006,107,2008-05-13T09:24:04,24.0,2964.47,4.1809,3.5655,2.4483,4.181,3.4175,1.7326,0.2408,0.0002076,-0.4097,0.12084,-1.7305,-2.0262,0.0052,24.43,35.26,24.42,41.14,33.71,16.71,0.005637,4.358,4.8558,0.073631,0.098721,1.40973,2.0,70.487,69.263,63,0,109,2.0
B0006,108,2008-05-13T14:20:24,24.0,2983.38,4.1827,3.5778,2.4599,4.1827,3.4182,1.7228,0.2399,0.0002027,-0.4042,0.12135,-1.7141,-2.0155,0.0018,24.34,34.98,24.34,41.22,33.75,16.87,0.005656,4.385,4.8369,0.074837,0.098556,1.40492,2.0,70.246,69.026,63,0,109,1.0
B0006,109,2008-05-13T19:04:20,24.0,2975.3,4.1797,3.5824,2.4979,4.1799,3.4203,1.6818,0.2367,0.0002008,-0.3689,0.12124,-1.7068,-2.0144,0.0005,24.69,35.1,24.69,41.4,34.02,16.71,0.005616,4.352,4.8053,0.074229,0.097946,1.39516,2.0,69.758,68.547,63,0,109,0.0
B0006,110,2008-05-13T23:59:26,24.0,2974.99,4.1822,3.5837,2.4722,4.1823,3.4193,1.71,0.239,0.0002012,-0.3937,0.12134,-1.7064,-2.0154,0.0004,24.83,35.23,24.83,41.59,34.18,16.75,0.005631,4.354,4.8015,0.073593,0.097943,1.39453,2.0,69.727,68.516,63,0,109,0.0
B0006,111,2008-05-14T04:55:57,24.0,2966.25,4.1825,3.5856,2.4279,4.183,3.4144,1.7546,0.2422,0.0002012,-0.4445,0.12258,-1.7053,-2.0249,0.0027,24.57,35.03,24.57,41.44,33.98,16.86,0.005685,4.382,4.7756,0.07429,0.097828,1.38932,2.0,69.466,68.26,63,0,109,0.0
B0006,112,2008-05-14T09:52:22,24.0,2956.36,4.1824,3.589,2.4276,4.1825,3.4127,1.7548,0.2422,0.0002007,-0.442,0.12292,-1.7046,-2.027,0.0014,24.37,34.96,24.36,41.37,33.84,17.0,0.005751,4.426,4.7535,0.074362,0.100297,1.38384,2.0,69.192,67.991,63,0,109,0.0
B0006,113,2008-05-14T14:35:22,24.0,2956.34,4.1795,3.5865,2.3734,4.1795,3.4104,1.8062,0.2444,0.0002006,-0.526,0.12281,-1.6986,-2.0148,0.0037,24.63,35.13,24.62,41.66,34.1,17.04,0.005762,4.429,4.7338,0.073088,0.100286,1.37368,2.0,68.684,67.492,63,0,109,0.0
B0006,114,2008-05-14T19:31:39,24.0,2956.41,4.1824,3.5924,2.4249,4.1825,3.4144,1.7575,0.2418,0.0001996,-0.4518,0.12271,-1.6982,-2.0151,0.0014,24.91,35.31,24.91,41.82,34.35,16.91,0.00572,4.399,4.7373,0.073906,0.100348,1.37861,2.0,68.93,67.734,63,0,109,0.0
B0006,115,2008-05-15T00:27:55,24.0,2947.27,4.1827,3.5963,2.427,4.1828,3.4132,1.7557,0.2422,0.000199,-0.4474,0.12321,-1.6971,-2.0152,0.0009,24.79,35.17,24.78,41.69,34.22,16.9,0.005734,4.403,4.7174,0.074065,0.099037,1.37376,2.0,68.688,67.495,63,0,109,0.0
B0006,116,2008-05-15T05:24:04,24.0,2937.98,4.1824,3.6002,2.4173,4.1824,3.4107,1.7651,0.2432,0.0001982,-0.4565,0.12369,-1.6959,-2.0162,0.0023,24.55,34.99,24.55,41.57,34.04,17.01,0.00579,4.427,4.6932,0.074341,0.100679,1.36826,2.0,68.413,67.225,63,0,109,0.0
B0006,117,2008-05-15T10:20:03,24.0,2929.12,4.1824,3.6043,2.4185,4.1825,3.4089,1.7639,0.2434,0.0001974,-0.4522,0.12459,-1.6953,-2.015,0.0029,24.33,34.87,24.32,41.46,33.89,17.14,0.005851,4.468,4.6727,0.074984,0.100381,1.3633,2.0,68.165,66.982,63,0,109,0.0
B0006,118,2008-05-15T15:10:59,24.0,2928.45,4.1811,3.6102,2.4809,4.1813,3.4134,1.7002,0.2391,0.0001949,-0.3855,0.12415,-1.689,-2.0148,0.0018,24.58,34.99,24.58,41.61,34.12,17.04,0.005818,4.441,4.6593,0.073634,0.100343,1.3581,2.0,67.905,66.726,63,0,109,0.0
B0006,119,2008-05-15T19:56:47,24.0,2929.38,4.1801,3.6044,2.4078,4.1805,3.4112,1.7723,0.2428,0.0001965,-0.4837,0.12372,-1.6892,-2.015,0.001,24.99,35.37,24.98,42.01,34.49,17.01,0.005808,4.436,4.6601,0.074957,0.098675,1.35327,2.0,67.663,66.489,63,0,109,0.0
B0006,120,2008-05-16T16:54:59,24.0,2946.03,4.1636,3.5929,2.4332,4.1636,3.4155,1.7303,0.2372,0.0001937,-0.5203,0.12128,-1.7102,-2.0149,0.0022,25.17,35.36,25.14,41.62,34.24,16.45,0.005584,4.287,4.757,0.075133,0.099885,1.38416,2.0,69.208,68.006,63,0,109,0.0
B0006,121,2008-05-16T21:37:39,24.0,2955.44,4.19,3.5863,2.4408,4.19,3.423,1.7492,0.2414,0.0002043,-0.4361,0.12104,-1.7302,-2.0219,0.0009,25.17,35.89,25.17,41.8,34.41,16.63,0.005628,4.321,4.8432,0.075133,0.099885,1.40515,2.0,70.257,69.038,63,0,109,0.0
B0006,122,2008-05-17T02:32:13,24.0,2937.62,4.1823,3.5994,2.3961,4.1824,3.4148,1.7863,0.2441,0.0001984,-0.5076,0.12253,-1.7152,-2.014,0.0023,24.82,35.41,24.82,41.65,34.16,16.83,0.00573,4.371,4.7548,0.075928,0.10033,1.37872,2.0,68.936,67.739,63,0,109,0.0
B0006,123,2008-05-17T07:25:19,24.0,2929.08,4.182,3.6133,2.4493,4.1821,3.4144,1.7327,0.2415,0.0001941,-0.4369,0.12355,-1.7013,-2.0142,0.0018,24.46,34.87,24.45,41.36,33.88,16.9,0.00577,4.398,4.6954,0.075509,0.101161,1.36827,2.0,68.413,67.225,63,0,109,0.0
B0006,124,2008-05-17T12:21:15,24.0,2918.38,4.1827,3.6129,2.3842,4.1827,3.4092,1.7985,0.246,0.0001952,-0.5167,0.12438,-1.7004,-2.0142,0.0024,24.32,34.9,24.32,41.43,33.84,17.11,0.005863,4.452,4.6687,0.07461,0.101459,1.35732,2.0,67.866,66.687,63,0,109,0.0
B0006,125,2008-05-17T17:15:37,24.0,2919.81,4.1823,3.6231,2.4441,4.1823,3.4119,1.7382,0.2426,0.0001915,-0.4435,0.12459,-1.6874,-2.014,0.0011,24.3,34.62,24.3,41.34,33.82,17.04,0.005837,4.431,4.6344,0.07488,0.100603,1.35249,2.0,67.625,66.451,63,0,109,0.0
B0006,126,2008-05-17T22:10:51,24.0,2900.42,4.1824,3.6225,2.4296,4.1824,3.4094,1.7528,0.2439,0.000193,-0.4544,0.12519,-1.6919,-2.0148,0.0017,24.26,34.75,24.26,41.38,33.81,17.12,0.005901,4.46,4.6135,0.075281,0.102545,1.34741,2.0,67.37,66.201,63,0,109,0.0
B0006,127,2008-05-18T03:05:19,24.0,2901.38,4.1821,3.6263,2.4102,4.1821,3.4082,1.7718,0.2453,0.0001916,-0.4832,0.1253,-1.6853,-2.0142,0.002,24.23,34.61,24.23,41.38,33.8,17.14,0.005909,4.46,4.5924,0.074996,0.101387,1.33701,2.0,66.85,65.69,63,0,109,0.0
B0006,128,2008-05-18T08:00:50,24.0,2901.19,4.1823,3.6309,2.4099,4.1823,3.4074,1.7724,0.2458,0.00019,-0.4841,0.12575,-1.6787,-2.0146,0.008,24.08,34.38,24.08,41.31,33.7,17.22,0.005936,4.472,4.5695,0.076359,0.101432,1.33124,2.0,66.562,65.406,63,0,109,0.0
B0006,129,2008-05-18T12:44:48,24.0,2891.64,4.1796,3.6367,2.4539,4.1797,3.4086,1.7257,0.2431,0.0001878,-0.435,0.12613,-1.6712,-2.0134,0.001,24.03,34.22,24.03,41.2,33.64,17.17,0.005938,4.464,4.5326,0.074777,0.102809,1.32593,2.0,66.297,65.145,63,0,109,0.0
B0006,130,2008-05-18T17:36:29,24.0,2882.91,4.1814,3.6336,2.394,4.1814,3.4048,1.7874,0.2473,0.00019,-0.5038,0.12629,-1.6769,-2.014,0.0013,24.04,34.4,24.04,41.33,33.69,17.29,0.005999,4.504,4.5318,0.076011,0.102075,1.32158,2.0,66.079,64.932,63,0,109,0.0
B0006,131,2008-05-18T22:31:45,24.0,2883.26,4.1819,3.6409,2.4513,4.1821,3.4081,1.7305,0.2442,0.0001876,-0.4302,0.12663,-1.6701,-2.0139,0.0019,24.07,34.27,24.07,41.3,33.71,17.23,0.005977,4.48,4.5142,0.076323,0.102432,1.32123,2.0,66.061,64.914,63,0,109,0.0
B0006,132,2008-05-19T03:27:07,24.0,2882.97,4.1821,3.6463,2.475,4.1821,3.4092,1.707,0.2434,0.0001858,-0.4042,0.12689,-1.6635,-2.0137,0.0048,24.0,34.1,24.0,41.24,33.65,17.24,0.00598,4.481,4.4941,0.074995,0.102596,1.31565,2.0,65.782,64.64,63,0,109,0.0
B0006,133,2008-05-19T15:34:33,24.0,2891.66,4.1688,3.6432,2.4569,4.1688,3.4111,1.7119,0.241,0.0001818,-0.4789,0.12536,-1.6646,-2.0145,0.0017,24.67,34.35,24.66,41.36,33.98,16.7,0.005775,4.336,4.5162,0.076559,0.103018,1.3209,2.0,66.045,64.898,63,0,109,0.0
B0006,134,2008-05-19T20:59:48,24.0,2901.25,4.1901,3.6301,2.4382,4.1901,3.4167,1.7519,0.2446,0.000193,-0.4532,0.12416,-1.6918,-2.0138,0.0011,24.81,34.64,24.81,40.89,33.82,16.09,0.005545,4.157,4.6221,0.076559,0.103018,1.34743,2.0,67.372,66.202,63,0,109,0.0
B0006,135,2008-05-20T01:16:42,24.0,2891.7,4.187,3.6444,2.4946,4.1872,3.417,1.6923,0.2419,0.0001876,-0.3899,0.12538,-1.6712,-2.0133,0.0016,24.57,34.13,24.57,40.65,33.61,16.08,0.005562,4.159,4.5423,0.076559,0.103018,1.32601,2.0,66.301,65.15,63,0,109,0.0
B0006,136,2008-05-20T06:12:06,24.0,2883.02,4.1821,3.6477,2.4367,4.1823,3.4106,1.7454,0.2457,0.0001854,-0.4679,0.12643,-1.6633,-2.0139,0.0018,24.32,33.89,24.31,40.58,33.47,16.27,0.005643,4.213,4.4949,0.076278,0.102093,1.31012,2.0,65.506,64.369,63,0,109,0.0
B0006,137,2008-05-20T11:07:23,24.0,2873.45,4.1822,3.6548,2.4859,4.1823,3.4113,1.6964,0.2437,0.0001836,-0.4022,0.12723,-1.6559,-2.0142,0.0011,24.0,33.56,24.0,40.32,33.21,16.32,0.005679,4.224,4.4578,0.076281,0.10123,1.30522,2.0,65.261,64.128,63,0,109,0.0
B0006,138,2008-05-20T15:57:27,24.0,2874.03,4.1811,3.6498,2.3958,4.1814,3.4081,1.7854,0.2482,0.0001848,-0.5287,0.12663,-1.6561,-2.0141,0.0011,24.36,33.98,24.36,40.78,33.58,16.42,0.005713,4.256,4.4574,0.075591,0.1017,1.30041,2.0,65.02,63.891,63,0,109,0.0
B0006,139,2008-05-20T20:50:39,24.0,2874.23,4.1819,3.6548,2.4505,4.1821,3.4126,1.7314,0.2452,0.0001834,-0.4597,0.12641,-1.6493,-2.0148,0.0035,24.62,33.99,24.62,40.86,33.76,16.24,0.005649,4.194,4.4427,0.074369,0.101951,1.30024,2.0,65.012,63.883,63,0,109,0.0
B0006,140,2008-05-21T01:39:38,24.0,2864.98,4.1811,3.6552,2.3942,4.1812,3.4077,1.7869,0.2493,0.0001836,-0.5289,0.12713,-1.6481,-2.0149,0.0007,24.36,33.8,24.36,40.75,33.57,16.39,0.005719,4.228,4.4169,0.075549,0.103391,1.28951,2.0,64.475,63.356,63,0,109,0.0
B0006,141,2008-05-21T06:24:27,24.0,2855.09,4.1798,3.6609,2.4304,4.1802,3.4073,1.7495,0.2482,0.0001818,-0.4795,0.12804,-1.6403,-2.0139,0.0021,24.06,33.4,24.06,40.47,33.27,16.41,0.005749,4.237,4.3781,0.075438,0.101902,1.27925,2.0,63.963,62.852,63,0,109,0.0
B0006,142,2008-05-21T11:18:06,24.0,2855.62,4.1816,3.6666,2.4756,4.1816,3.4093,1.7061,0.2466,0.0001804,-0.4164,0.12835,-1.6339,-2.0148,0.0012,23.84,33.17,23.84,40.28,33.13,16.44,0.005758,4.247,4.3593,0.075283,0.102128,1.27921,2.0,63.96,62.85,63,0,109,0.0
B0006,143,2008-05-21T16:10:21,24.0,2855.59,4.1815,3.6648,2.4467,4.1819,3.4095,1.7348,0.2476,0.0001809,-0.4596,0.12812,-1.634,-2.0145,0.002,24.12,33.53,24.12,40.64,33.44,16.52,0.005786,4.27,4.3608,0.075043,0.102348,1.27404,2.0,63.702,62.596,63,0,109,0.0
B0006,144,2008-05-21T21:02:09,24.0,2847.44,4.1816,3.6671,2.4607,4.1817,3.4103,1.7209,0.2474,0.0001807,-0.4413,0.12806,-1.6325,-2.0149,0.004,24.25,33.48,24.25,40.64,33.48,16.39,0.005757,4.236,4.3433,0.074931,0.103165,1.27413,2.0,63.706,62.6,63,0,109,0.0
B0006,145,2008-05-22T01:42:59,24.0,2847.36,4.1787,3.6711,2.462,4.1787,3.4093,1.7167,0.2481,0.0001783,-0.4485,0.12848,-1.6193,-2.015,0.0014,23.97,33.05,23.97,40.39,33.22,16.41,0.005765,4.229,4.3028,0.075559,0.101716,1.26376,2.0,63.188,62.091,63,0,109,0.0
B0006,146,2008-05-22T06:32:40,24.0,2837.33,4.1811,3.6755,2.4999,4.1811,3.4094,1.6812,0.2474,0.0001782,-0.3881,0.12946,-1.6178,-2.0151,0.0037,23.68,32.8,23.68,40.15,32.99,16.47,0.005806,4.255,4.2814,0.075291,0.103991,1.25814,2.0,62.907,61.815,63,0,109,0.0
B0006,147,2008-05-22T11:23:22,24.0,2837.28,4.1812,3.6729,2.4062,4.1812,3.4039,1.7751,0.2532,0.0001792,-0.5049,0.12999,-1.6181,-2.0157,0.0014,23.53,32.88,23.52,40.26,32.97,16.73,0.005896,4.321,4.2766,0.076959,0.102781,1.25326,2.0,62.663,61.575,63,0,109,0.0
B0006,148,2008-05-22T16:17:58,24.0,2838.51,4.1821,3.6729,2.4092,4.1821,3.4066,1.7729,0.2526,0.0001794,-0.5063,0.12906,-1.6181,-2.0142,0.0088,23.9,33.21,23.9,40.65,33.31,16.75,0.005902,4.315,4.2803,0.075825,0.104106,1.25323,2.0,62.662,61.574,63,0,109,0.0
B0006,149,2008-05-22T20:59:50,24.0,2828.33,4.1795,3.6764,2.4705,4.1795,3.4096,1.7089,0.2491,0.0001779,-0.4349,0.1292,-1.6104,-2.0163,0.0019,23.93,33.01,23.93,40.41,33.23,16.48,0.005828,4.247,4.2466,0.075912,0.104944,1.24809,2.0,62.404,61.321,63,0,109,0.0
B0006,150,2008-05-23T12:13:16,24.0,2838.26,4.1642,3.6787,2.4997,4.1642,3.4094,1.6646,0.245,0.0001711,-0.438,0.1294,-1.6116,-2.015,0.0007,23.56,32.83,23.56,40.5,33.12,16.93,0.005966,4.38,4.2624,0.076293,0.106471,1.25344,2.0,62.672,61.584,63,0,109,0.0
B0006,151,2008-05-23T20:14:29,24.0,2864.55,4.1892,3.666,2.484,4.1892,3.4195,1.7053,0.2467,0.0001827,-0.4327,0.12583,-1.642,-2.0181,0.0011,24.18,33.96,24.18,41.36,33.78,17.17,0.005996,4.44,4.411,0.074449,0.097635,1.2898,2.0,64.49,63.371,63,0,109,0.0
B0006,152,2008-05-24T01:09:21,24.0,2846.39,4.1807,3.6735,2.4675,4.1808,3.4152,1.7131,0.2481,0.0001782,-0.4672,0.12723,-1.6195,-2.0143,0.0006,24.14,33.67,24.14,41.38,33.81,17.24,0.006057,4.457,4.3093,0.075288,0.101313,1.26354,2.0,63.177,62.08,63,0,109,0.0
B0006,153,2008-05-24T06:00:20,24.0,2837.97,4.181,3.6793,2.4946,4.1812,3.4155,1.6864,0.2481,0.0001768,-0.4304,0.12823,-1.6049,-2.0138,0.0058,23.96,33.29,23.96,41.21,33.64,17.25,0.006077,4.451,4.252,0.075251,0.102631,1.24798,2.0,62.399,61.315,63,0,109,0.0
